status,company,instagram,website,lead_type,source_lodges,evidence_url,confidence,notes,contact_emails,contact_source_url,contact_notes,whatsapp_numbers,whatsapp_source_url,whatsapp_confidence,whatsapp_notes
monica_seed,Awake Adventures,@awake.travel,https://awake.travel/,Agencia de viajes y Operadora,Operators Monica - DMCMAYORISTAS.csv,https://awake.travel/,high,RNT: 78168; Type: Agencia de viajes y Operadora; Commercial contact: Laura Romero,lromero@awake.travel,https://awake.travel/,Source: Operators Monica - DMCMAYORISTAS.csv row 6; commercial contact: Laura Romero; cellular: +573138329169. Public audit 2026-05-02: official website and contact page resolved; Monica commercial email retained.,+573138329169,https://awake.travel/,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Baquianos Travel,@baquianostravel,https://baquianos.com/es,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://baquianos.com/es,high,RNT: 16506; Type: DMC u operadora nacional; Commercial contact: Leidy Portillo Tovar; Facebook: https://www.facebook.com/baquianostravel; Tripadvisor: https://www.facebook.com/baquianostravel,gerencia@baquianos.com; info@baquianos.com,https://baquianos.com/es,Source: Operators Monica - DMCMAYORISTAS.csv row 7; commercial contact: Leidy Portillo Tovar; cellular: +573168768639. Public audit 2026-05-02: official website confirms info@baquianos.com and WhatsApp +573176611635.,+573176611635,https://baquianos.com/es,high,Explicit wa.me link on official website; Monica cellular retained in contact notes.
monica_seed,Caminantes del Retorno,@caminantesdelretorno,https://www.caminantesdelretorno.com/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://www.caminantesdelretorno.com/,high,RNT: 43543; Type: DMC u operadora nacional; Commercial contact: Laura Luse; Facebook: https://www.facebook.com/Caminaretorno; Tripadvisor: https://www.tripadvisor.co/Attraction_Review-g294074-d6620861-Reviews-Retorno_travel-Bogota.html; Youtube: https://www.youtube.com/channel/UC4JdJp8JWM6cx-uMLYQ-vjg,retorno@caminantesdelretorno.com,https://www.caminantesdelretorno.com/,Source: Operators Monica - DMCMAYORISTAS.csv row 8; commercial contact: Laura Luse; cellular: +573202224522. Public audit 2026-05-02: official website confirms retorno@caminantesdelretorno.com.,+573202224522,https://caminantesdelretorno.com/,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Chaska Tours Colombia,@chaska_tours_colombia,https://www.chaskatours.co,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://www.chaskatours.co,high,RNT: 13120; Type: DMC u operadora nacional; Commercial contact: David Roa Martín; Facebook: https://www.facebook.com/ChaskaToursColombia; Linkedin: https://www.linkedin.com/company/chaska-tours-colombia,david.roa@chaskatours.co; info@chaskatours.co,https://www.chaskatours.co,Source: Operators Monica - DMCMAYORISTAS.csv row 9; commercial contact: David Roa Martín; cellular: +34665026857. Public audit 2026-05-02: official website resolved and confirms info@chaskatours.co; Monica commercial email retained.,+34665026857,https://www.chaskatours.co,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Colombia Oculta,@colombia.oculta,https://www.colombiaoculta.org,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://www.colombiaoculta.org,high,RNT: 16447; Type: DMC u operadora nacional; Commercial contact: Ivan Macias; Facebook: https://www.facebook.com/COLOMBIA-OCULTA-Natural-Travel-104708466242859; Tripadvisor: https://www.tripadvisor.co/Attraction_Review-g294074-d8641545-Reviews-Colombia_Oculta-Bogota.html; Youtube: https://www.youtube.com/channel/UCA2s-0QrugB3v0TQTgpKxoQ,ivanmacias@colombiaoculta.org; info@colombiaoculta.org; reservas@colombiaoculta.org,https://www.colombiaoculta.org,Source: Operators Monica - DMCMAYORISTAS.csv row 10; commercial contact: Ivan Macias; cellular: +573204044407. Public audit 2026-05-02: official website confirms info/reservas emails and explicit WhatsApp links.,+573112397809; +573192338267; +33610033031,https://www.colombiaoculta.org,high,Explicit WhatsApp links on official website.
monica_seed,Colombia Travel Operator,@traveloperator,https://colombiatraveloperator.com,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://colombiatraveloperator.com,high,RNT: 19868; Type: DMC u operadora nacional; Commercial contact: Julio Casadiego; Facebook: https://facebook.com/colombiatraveloperator; Tripadvisor: https://www.tripadvisor.co/ShowUserReviews-g297478-d6432358-r780529439-Colombia_Travel_Operator-Medellin_Antioquia_Department.html; Youtube: https://www.youtube.com/channel/UCs6ZX8iQaPr80PpP9dQGMAg,julio.casadiego@colombiatraveloperator.com; reservas@colombiatraveloperator.com,https://colombiatraveloperator.com,Source: Operators Monica - DMCMAYORISTAS.csv row 11; commercial contact: Julio Casadiego; cellular: +573173774827. Public audit 2026-05-02: official website confirms reservas email and explicit WhatsApp links.,+573233349373; +573104257648,https://colombiatraveloperator.com/contact-us/,high,Explicit WhatsApp links on official website/contact page.
monica_seed,Colombian Journeys,,https://colombianjourneys.com/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://colombianjourneys.com/,high,RNT: 79254; Type: DMC u operadora nacional; Commercial contact: LUISA FORERO,sales@colombianjourneys.net; mice@colombianjourneys.net; mice2@colombianjourneys.net; marketing@colombianjourneys.net,https://colombianjourneys.com/,Source: Operators Monica - DMCMAYORISTAS.csv row 12; commercial contact: LUISA FORERO; cellular: +573142371016. Public audit 2026-05-02: official website resolved and exposes additional public emails; Monica sales email retained.,+573142371016,https://colombianjourneys.com/,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,DE UNA Colombia Tours,@deunacolombiatours,https://www.deunacolombia.com,Mayorista,Operators Monica - DMCMAYORISTAS.csv,https://www.deunacolombia.com,high,RNT: 9744; Type: Mayorista; Commercial contact: Thomas Doyer; Facebook: https://www.facebook.com/deunacolombia,thomas@deunacolombia.com,https://www.deunacolombia.com,Source: Operators Monica - DMCMAYORISTAS.csv row 14; commercial contact: Thomas Doyer; cellular: +573124506178. Public audit 2026-05-02: official website and contact page resolved; Monica commercial email retained.,+573124506178,https://www.deunacolombia.com,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Ecoglobal Expeditions,@ecoglobalexpeditions,https://ecoglobalexpeditions.com/,Agencia de viajes Operadora,Operators Monica - DMCMAYORISTAS.csv,https://ecoglobalexpeditions.com/,high,RNT: 20535; Type: Agencia de viajes Operadora; Commercial contact: Juan Fernando Calle Peláez; Facebook: https://www.facebook.com/ecoglobalexpeditions/; Tripadvisor: https://www.tripadvisor.co/Attraction_Review-g294074-d10794137-Reviews-Ecoglobal_Expeditions-Bogota.html,callepj@yahoo.com; info@ecoglobalexpeditions.com,https://ecoglobalexpeditions.com/,Source: Operators Monica - DMCMAYORISTAS.csv row 15; commercial contact: Juan Fernando Calle Peláez; cellular: +573108233974. Public audit 2026-05-02: official website confirms info email and explicit WhatsApp links.,+573332381173; +573108233974; +573217215554,https://ecoglobalexpeditions.com/en/contact/,high,Explicit WhatsApp links on official website/contact page.
monica_seed,Ecoturismo Colombia By Parkway /Colombia te invita,@ecoturismocolombia,https://www.ecoturismocolombia.com/,Mayorista,Operators Monica - DMCMAYORISTAS.csv,https://www.ecoturismocolombia.com/,high,RNT: 40101; Type: Mayorista; Commercial contact: Danny Campos; Facebook: https://www.facebook.com/ecoturismocolombia100; Youtube: https://www.youtube.com/user/Ecoturismo2011,producto@ecoturismocolombia.com; experiencias@ecoturismocolombia.com,https://www.ecoturismocolombia.com/,Source: Operators Monica - DMCMAYORISTAS.csv row 16; commercial contact: Danny Campos; cellular: +573127505922. Public audit 2026-05-02: official website confirms experiencias@ecoturismocolombia.com; Monica product email retained.,+573127505922,https://www.ecoturismocolombia.com/,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Frontera Travel Special Properties SAS,@fronteratravel,https://fronteratravel.co/es,Agencia de viajes Operadora,Operators Monica - DMCMAYORISTAS.csv,https://fronteratravel.co/es,high,RNT: 33724; Type: Agencia de viajes Operadora; Commercial contact: Sandra Atallah Murra; Facebook: https://www.facebook.com/FronteraTravel/; Tripadvisor: https://www.tripadvisor.co/Attraction_Review-g294074-d17760090-Reviews-Frontera_Travel-Bogota.html,sandra.atallah@gmail.com; info@fronteratravel.co,https://fronteratravel.co/es,Source: Operators Monica - DMCMAYORISTAS.csv row 17; commercial contact: Sandra Atallah Murra; cellular: +573144130120. Public audit 2026-05-02: official website confirms info@fronteratravel.co; Monica personal email retained.,+573144130120,https://fronteratravel.co/es,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Go And Travel S.A.S,@go_andtravel,https://goandtravel.com.co/,Agencia de viajes y Turismo,Operators Monica - DMCMAYORISTAS.csv,https://goandtravel.com.co/,high,RNT: 52769; Type: Agencia de viajes y Turismo; Commercial contact: Natalia Valencia Pineda; Facebook: https://www.facebook.com/g.andtravel/; Tripadvisor: https://www.tripadvisor.co/Attraction_Review-g297478-d15247346-Reviews-Go_And_Travel-Medellin_Antioquia_Department.html,colombia@goandtravel.com.co; info@goandtravel.com.co,https://goandtravel.com.co/,Source: Operators Monica - DMCMAYORISTAS.csv row 18; commercial contact: Natalia Valencia Pineda; cellular: +573013954081. Public audit 2026-05-02: official contact page confirms info email and explicit WhatsApp links.,+573013954081; +573015357327,https://goandtravel.com.co/contacto/,high,Explicit WhatsApp links on official contact page.
monica_seed,Go Explore Colombia,@goexplore.colombia,https://www.goexplorecolombia.com/,Agencia de viajes y Turismo,Operators Monica - DMCMAYORISTAS.csv,https://www.goexplorecolombia.com/,high,RNT: 57566; Type: Agencia de viajes y Turismo; Commercial contact: Marcelo Jaramillo Ramírez; Facebook: https://www.facebook.com/goexplorecolombia/; Tripadvisor: https://www.tripadvisor.co/Attraction_Review-g297478-d12862334-Reviews-Go_Explore_Colombia-Medellin_Antioquia_Department.html,marcelo.jaramillo@gmail.com,https://www.goexplorecolombia.com/,Source: Operators Monica - DMCMAYORISTAS.csv row 19; commercial contact: Marcelo Jaramillo Ramírez; cellular: +573004490006. Public audit 2026-05-02: official website resolved; Monica email retained because site did not expose a public email in static audit.,+573004490006,https://www.goexplorecolombia.com/,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Green Travel DMC,@colgreentravel,https://greentraveldmc.com/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://greentraveldmc.com/,high,RNT: 78762; Type: DMC u operadora nacional; Commercial contact: Edgar Martinez; Facebook: https://www.facebook.com/colgreentravel; Linkedin: https://www.linkedin.com/company/colombia-green-travel; Tripadvisor: https://www.linkedin.com/company/colombia-green-travel; Youtube: https://www.youtube.com/channel/UCpkH8WQ0xUmuz_suAsuFp8Q,edgar.martinez@greentraveldmc.com; info@colombiagreentravel.com,https://greentraveldmc.com/,Source: Operators Monica - DMCMAYORISTAS.csv row 20; commercial contact: Edgar Martinez; cellular: +573214926467. Public audit 2026-05-02: official website resolved and exposes info@colombiagreentravel.com; Monica commercial email retained.,+573214926467,https://greentraveldmc.com/,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,IMPULSE Travel,@impulse_travel,https://impulsetravel.co/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://impulsetravel.co/,high,RNT: 30140; Type: DMC u operadora nacional; Commercial contact: Rodrigo Atuesta; Facebook: https://www.facebook.com/impulsetravel.co/; Linkedin: https://www.linkedin.com/company/impulsetravel/; Tripadvisor: https://www.tripadvisor.co/Attraction_Review-g294074-d2208975-Reviews-Impulse_Travel-Bogota.html; Youtube: https://www.youtube.com/channel/UCiYcrqMz8yQJK3tSeFSlctw,rodrigo@impulsetravel.co; info@impulsetravel.co; juliana@impulsetravel.co; felipe@impulsetravel.co; diego@impulsetravel.co; laura@impulsetravel.co,https://impulsetravel.co/contact-us,Source: Operators Monica - DMCMAYORISTAS.csv row 21; commercial contact: Rodrigo Atuesta; cellular: +573108584790. Public audit 2026-05-02: official website/contact page confirms public emails and WhatsApp link.,+573205827252,https://impulsetravel.co/,high,Explicit WhatsApp link on official website.
monica_seed,KonTour Travel,@kontourcolombia,https://www.kontour-travel.com/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://www.kontour-travel.com/,high,RNT: 43590; Type: DMC u operadora nacional; Commercial contact: Lisa Ahmann; Facebook: https://www.facebook.com/KonTourTravel,lisa.ahmann@kontour-travel.com; receptivos@kontour-travel.com; info@kontour-travel.com,https://www.kontour-travel.com/,Source: Operators Monica - DMCMAYORISTAS.csv row 23; commercial contact: Lisa Ahmann; cellular: +573212085357. Public audit 2026-05-02: official website/contact page confirms receptivos/info emails; Monica commercial email retained.,+573212085357,https://www.kontour-travel.com/,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Magelia Colombia,@magelia_colombie,https://magelia-colombie.fr/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://magelia-colombie.fr/,high,RNT: 42609; Type: DMC u operadora nacional; Commercial contact: Lina Natalia Garcia Torres; Facebook: https://www.facebook.com/mageliacolombie; Youtube: https://www.youtube.com/channel/UCHOOaIO1c9U-7CGVpALO0nw,ngarcia@magelia-colombie.fr; contact@magelia-colombie.fr,https://magelia-colombie.fr/contact/,Source: Operators Monica - DMCMAYORISTAS.csv row 24; commercial contact: Lina Natalia Garcia Torres; cellular: +33782494722. Public audit 2026-05-02: listed domain redirects to magelia-colombie.fr and contact page confirms contact email; Monica email retained.,+33782494722,https://www.magelia-colombia.com/,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Mapita Tours Colombia Ltda,@mapitatourscolombia,https://www.mapitatours.com,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://www.mapitatours.com,high,RNT: 11705; Type: DMC u operadora nacional; Commercial contact: Miguel Antonio Cendales Cely; Facebook: https://www.facebook.com/Mapita-Tours-285615015159544/?view_public_for=285615015159544; Youtube: https://www.youtube.com/channel/UCkiqp5AewokvcWTrRAczbnA,miguel@mapitatours.com,https://www.mapitatours.com,Source: Operators Monica - DMCMAYORISTAS.csv row 26; commercial contact: Miguel Antonio Cendales Cely; cellular: +573132141902. Public audit 2026-05-02: official website resolved; Monica email retained because site did not expose a public email in static audit.,+573132141902,https://www.mapitatours.com,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Native Colombia,@native_colombiatours,https://www.instagram.com/native_colombiatours/,Agencia de viajes y Operadora,Operators Monica - DMCMAYORISTAS.csv,https://cdn.leverist.de/prod/7058/b2b-brochure-sustainable-tourism-partners-in-colombia.pdf,medium,RNT: 98937; Type: Agencia de viajes y Operadora; Youtube: https://www.youtube.com/channel/UCirU3bd-gt9qL-PyehAqG2Q,nativecolombiatours@gmail.com,https://cdn.leverist.de/prod/7058/b2b-brochure-sustainable-tourism-partners-in-colombia.pdf,Source: Operators Monica - DMCMAYORISTAS.csv row 27; Public sustainable-tourism partner PDF lists nativecolombiatours@gmail.com; public company directories list phone 3183604647. Public audit 2026-05-02: sustainable-tourism partner PDF and public directories confirm email/phone; no standalone website found beyond Instagram.,+573183604647,https://cdn.leverist.de/prod/7058/b2b-brochure-sustainable-tourism-partners-in-colombia.pdf,low,Phone found in public company directories and Monica source; not independently verified as WhatsApp.
monica_seed,Outlanders Colombia,@outlanderscolombia,https://outlanders.com.co/en/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://outlanders.com.co/en/,high,RNT: 87339; Type: DMC u operadora nacional; Commercial contact: Edwin Alexander Niño Castro; Facebook: https://www.facebook.com/outlanderscolombia; Youtube: https://www.youtube.com/channel/UCqqQvddYsx7PpSOKWTWek_w,edwin@outlanders.com.co; info.travel@outlanders.com.co,https://outlanders.com.co/en/contact/,Source: Operators Monica - DMCMAYORISTAS.csv row 29; commercial contact: Edwin Alexander Niño Castro; cellular: +573105214014; Official site lists B2B and B2C emails; Colombia.com directory also lists outlanderscolombia@gmail.com. Public audit 2026-05-02: official website confirms emails and explicit WhatsApp links.,+573167773120; +573102257657,https://outlanders.com.co/en/contact/,high,Explicit WhatsApp links on official website/contact page.
monica_seed,Pacific DMC,@mauricionovoagarcia,https://www.pacifictravel.co/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://www.pacifictravel.co/,high,RNT: 67212; Type: DMC u operadora nacional; Commercial contact: MAURICIO NOVOA GARCIA; Facebook: https://www.facebook.com/Pacifictraveldmc; Linkedin: https://www.linkedin.com/in/mauricio-novoa-garcia-54287335/,gerencia@pacifictravel.co,https://www.pacifictravel.co/,Source: Operators Monica - DMCMAYORISTAS.csv row 30; commercial contact: MAURICIO NOVOA GARCIA; cellular: +573117649690. Public audit 2026-05-02: official website resolved; Monica email retained because site did not expose a public email in static audit.,+573117649690,https://www.pacifictravel.co/,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Papayote,@papayote.travel,https://papayote.com/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://papayote.com/,high,RNT: 27935; Type: DMC u operadora nacional; Commercial contact: JUAN DIA YEPES; Facebook: https://www.facebook.com/Papayote.Travel/; Tripadvisor: https://www.tripadvisor.co/Attraction_Review-g297478-d18931643-Reviews-Papayote_Travel-Medellin_Antioquia_Department.html; Youtube: https://www.youtube.com/watch?v=QN0ZHKj8ju4,reservas@papayote.com,https://papayote.com/,Source: Operators Monica - DMCMAYORISTAS.csv row 31; commercial contact: JUAN DIA YEPES; cellular: +573166966406. Public audit 2026-05-02: official website/contact pages resolved; Monica email retained.,+573166966406,https://papayote.com/,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,PEAK Colombia,@intrepidtravel,https://www.intrepiddmc.com/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://www.intrepiddmc.com/,high,RNT: 78460; Type: DMC u operadora nacional; Commercial contact: Hernan Acevedo; Facebook: https://www.facebook.com/intrepidtravel; Linkedin: https://www.linkedin.com/company/peakdmc/mycompany/; Tripadvisor: https://www.tripadvisor.com/Attraction_Review-g255100-d20309183-Reviews-Intrepid_Travel-Melbourne_Victoria.html; Youtube: https://www.youtube.com/user/IntrepidTV,hernan.acevedo@peakdmc.com,https://www.intrepiddmc.com/contact,Source: Operators Monica - DMCMAYORISTAS.csv row 32; commercial contact: Hernan Acevedo; cellular: +573164732849. Public audit 2026-05-02: peakdmc.com redirects to Intrepid DMC; Monica commercial email retained.,+573164732849,https://www.peakdmc.com/,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Phoenix Travel Group,@phoenix_travel_group,https://zaiatravel.com/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://zaiatravel.com/,high,RNT: 102929; Type: DMC u operadora nacional; Commercial contact: Jose Uscategui; Facebook: https://www.facebook.com/zaiatravel/; Tripadvisor: https://www.tripadvisor.com/Attraction_Review-g677792-d17398501-Reviews-Phoenix_Travel_Group_Colombia_formerly_Zaia-Sogamoso_Boyaca_Department.html,info@phoenixdmc.co,https://zaiatravel.com/,Source: Operators Monica - DMCMAYORISTAS.csv row 33; commercial contact: Jose Uscategui; cellular: +393479471970. Public audit 2026-05-02: listed Zaiatravel site resolved; Monica Phoenix DMC email retained.,+393479471970,https://www.zaiatravel.com,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Promotora Neptuno,@neptuno_colombia_travel,https://neptunocolombia.travel/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://neptunocolombia.travel/,high,RNT: 6139; Type: DMC u operadora nacional; Commercial contact: Torsten Krempin; Facebook: https://www.facebook.com/neptunotravel; Youtube: https://www.youtube.com/channel/UC_d620e-uO184-do6c8padg,torsten.krempin@neptuno.org; info@neptuno.org; stephan.stober@neptuno.org,https://neptunocolombia.travel/,Source: Operators Monica - DMCMAYORISTAS.csv row 34; commercial contact: Torsten Krempin; cellular: +573174350737. Public audit 2026-05-02: official website confirms info/Stephan emails; Monica Torsten email retained.,+573174350737,https://neptunocolombia.travel/,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Pure Colombia Travel,@pure_travel_group,https://pure-travelgroup.com/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://pure-travelgroup.com/,high,RNT: 84262; Type: DMC u operadora nacional; Commercial contact: Daniel Senderovsky; Facebook: https://www.facebook.com/PureTravelGroup/; Linkedin: https://ec.linkedin.com/company/puretravelgroup; Youtube: https://www.youtube.com/channel/UCE4h4m5I04XiINRDp5l9puA,daniel@pure-colombia.com; info@pure-colombia.com,https://pure-travelgroup.com/,Source: Operators Monica - DMCMAYORISTAS.csv row 35; commercial contact: Daniel Senderovsky; cellular: +573194720595. Public audit 2026-05-02: official Pure Travel Group website confirms info@pure-colombia.com; Monica Daniel email retained.,+573194720595,https://pure-travelgroup.com/,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Quimbaya Tours,,https://quimbaya-tours.com/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://quimbaya-tours.com/,high,RNT: 4520; Type: DMC u operadora nacional; Commercial contact: HERMINIA CASTILLO PINZON; Facebook: https://www.facebook.com/quimbaya-latin-america,colombia@quimbaya-tours.com; info@quimbaya-tours.com,https://quimbaya-tours.com/contact-us,Source: Operators Monica - DMCMAYORISTAS.csv row 36; commercial contact: HERMINIA CASTILLO PINZON; cellular: +573107994656. Public audit 2026-05-02: official website/contact page confirms info email; Monica Colombia email retained.,+573107994656,https://www.quimbaya-tours.com,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Rioja Turismo,@riojaturismo,https://www.riojatravel.com,Mayorista,Operators Monica - DMCMAYORISTAS.csv,https://www.riojatravel.com,high,RNT: 10792/46267/53279; Type: Mayorista; Commercial contact: Ricardo Barrios; Facebook: https://www.facebook.com/Riojaturismo; Linkedin: https://www.linkedin.com/in/riojatravel/; Youtube: https://www.youtube.com/channel/UC320kj3m2yk7LxtATBE8xw,comercial2@riojatravel.com,https://www.riojatravel.com,Source: Operators Monica - DMCMAYORISTAS.csv row 37; commercial contact: Ricardo Barrios; cellular: +573167782798. Public audit 2026-05-02: official website/contact page resolved; Monica email retained because site did not expose a public email in static audit.,+573167782798,https://www.riojatravel.com,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,SAT - South American Tours,,https://www.southamericantours.com,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://www.southamericantours.com,high,RNT: 28181; Type: DMC u operadora nacional; Commercial contact: Angela Ovalle,aovalle@southamericantours.com; argentina@southamericantours.com; cherbst@southamericantours.com; brazil@southamericantours.com; chile@southamericantours.com; aalfaro@southamericantours.com,https://www.southamericantours.com,Source: Operators Monica - DMCMAYORISTAS.csv row 38; commercial contact: Angela Ovalle; cellular: +573108577232. Public audit 2026-05-02: official contact page resolved and exposes regional emails; Monica Colombia contact email retained.,+573108577232,https://www.southamericantours.com,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Siempre Colombia,@siemprecol,https://siemprecolombia.com/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://siemprecolombia.com/,high,RNT: 5483 BOG y 732225 LET; Type: DMC u operadora nacional; Commercial contact: Jhony Ochoa Cubillos; Facebook: https://www.facebook.com/siemprecol; Youtube: https://www.youtube.com/watch?v=Ss7PCtWqHAw,gerencia@siemprecolombia.com; contacto@siemprecolombia.com; comercial@siemprecolombia.com; comunicaciones@siemprecolombia.com; asesor1@siemprecolombia.com,https://siemprecolombia.com/,Source: Operators Monica - DMCMAYORISTAS.csv row 39; commercial contact: Jhony Ochoa Cubillos; cellular: +573106058535. Public audit 2026-05-02: official website/contact page confirms public emails and WhatsApp links.,+573106058987; +573001660805,https://siemprecolombia.com/contacto/,high,Explicit WhatsApp links on official website/contact page.
monica_seed,Territorio Colombia Viajes y Turismo SAS,,https://www.territoriocolombia.com/,Agencia de viajes y de Turismo,Operators Monica - DMCMAYORISTAS.csv,https://www.territoriocolombia.com/,high,RNT: 21189; Type: Agencia de viajes y de Turismo; Commercial contact: Karem Helena Ruiz Reyes; Linkedin: https://co.linkedin.com/in/territorio-colombia-viajes-y-turismo-sas-38a72063?original_referer=https%3A%2F%2Fwww.google.com%2F,gerencia@territoriocolombia.com,https://www.territoriocolombia.com/territorio-colombia/contactenos/,Source: Operators Monica - DMCMAYORISTAS.csv row 40; commercial contact: Karem Helena Ruiz Reyes; cellular: +573103235897. Public audit 2026-05-02: official website/contact page resolved; Monica email retained because site did not expose a public email in static audit.,+573103235897,https://www.territoriocolombia.com/,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,The Colombian Project,,https://www.colombianproject.com/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://www.colombianproject.com/,high,RNT: 25396; Type: DMC u operadora nacional; Commercial contact: Laura Jara; Facebook: https://www.facebook.com/thecolproject; Linkedin: https://www.linkedin.com/company/3210253/admin/,laura@colombianproject.com,https://www.colombianproject.com/contact-us,Source: Operators Monica - DMCMAYORISTAS.csv row 41; commercial contact: Laura Jara; cellular: +573209001645. Public audit 2026-05-02: official website confirms WhatsApp link; Monica email retained.,+573209001645,https://www.colombianproject.com/,high,Explicit WhatsApp link on official website.
monica_seed,Travel Solutions Colombia DMC,@travelsolutionscolombiadmc,https://travelsolutionsdmc.com/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://travelsolutionsdmc.com/,high,RNT: 10879/ 77539; Type: DMC u operadora nacional; Commercial contact: ALEXANDRA MADRID; Facebook: https://www.facebook.com/travelsolutionscolombia,ventas@travelsolutions-sa.com,https://travelsolutionsdmc.com/,Source: Operators Monica - DMCMAYORISTAS.csv row 42; commercial contact: ALEXANDRA MADRID; cellular: +573137595994. Public audit 2026-05-02: travelsolutions-sa.com redirects to travelsolutionsdmc.com; website confirms email and WhatsApp link.,+573182875751,https://travelsolutionsdmc.com/,high,Explicit WhatsApp link on official website.
monica_seed,Tresor Colombien SAS,@tresor_colombien,https://tresorcolombien.com/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://tresorcolombien.com/,high,RNT: 64553; Type: DMC u operadora nacional; Commercial contact: Diana Carolina López Jiménez; Facebook: https://www.facebook.com/tresorcolombien/; Youtube: https://www.youtube.com/channel/UC6-g7M-IoN02U01UseesCAg,dianakrol@tresorcolombien.com; agenciatresorcolombien@gmail.com; ventasb2b@tresorcolombien.com; comercialylogistica@tresorcolombien.com,https://tresorcolombien.com/contacto/,Source: Operators Monica - DMCMAYORISTAS.csv row 43; commercial contact: Diana Carolina López Jiménez; cellular: +573003083374. Public audit 2026-05-02: official website/contact page confirms public emails; Monica email retained.,+573003083374,https://www.tresorcolombien.com/,low,Cellular number from Monica source; not independently verified as WhatsApp.
monica_seed,Voyage By FROSCH,@voyagebyfrosch,https://www.voyagebyfrosch.com/,DMC u operadora nacional,Operators Monica - DMCMAYORISTAS.csv,https://www.voyagebyfrosch.com/,high,RNT: 40341; Type: DMC u operadora nacional; Commercial contact: Ana Puerta; Facebook: https://www.facebook.com/voyagebyfrosch,ana.puerta@frosch.com; voyage@frosch.com,https://www.voyagebyfrosch.com/contact/,Source: Operators Monica - DMCMAYORISTAS.csv row 45; commercial contact: Ana Puerta; cellular: +573102508976. Public audit 2026-05-02: official website/contact page confirms voyage@frosch.com; Monica commercial email retained.,+573102508976,http://voyagebyfrosch.com/,low,Cellular number from Monica source; not independently verified as WhatsApp.
